156.22,-225.23,0
156.62,-224.7,0
156.62,-224.56,0
156.75,-224.56,0
156.75,-224.3,0
157.02,-224.3,0
157.28,-224.17,0
157.55,-224.03,0
157.68,-223.9,0
157.94,-223.77,0
158.08,-223.77,0
158.21,-223.64,0
158.47,-223.37,0
158.74,-223.24,0
159,-222.98,0
159.27,-222.58,0
159.53,-222.31,0
160.06,-222.05,0
160.46,-221.65,0
160.85,-221.52,0
161.12,-221.26,0
161.65,-220.86,0
162.05,-220.73,0
162.31,-220.46,0
162.57,-220.33,0
162.71,-220.2,0
163.37,-220.07,0
163.63,-219.93,0
163.77,-219.93,0
163.9,-219.93,0
164.16,-219.8,0
164.56,-219.67,0
164.96,-219.54,0
165.22,-219.27,0
165.35,-219.27,0
165.62,-219.14,0
166.01,-218.88,0
166.28,-218.74,0
166.41,-218.74,0
166.81,-218.35,0
167.2,-217.68,0
167.34,-217.55,0
167.34,-217.42,0
167.73,-217.02,0
168.4,-216.49,0
168.66,-216.23,0
168.92,-216.1,0
169.06,-215.96,0
169.45,-215.7,0
169.59,-215.7,0
170.12,-215.3,0
170.78,-215.04,0
171.17,-214.77,0
171.31,-214.64,0
171.44,-214.51,0
171.83,-214.11,0
172.1,-213.85,0
172.36,-213.72,0
172.63,-213.45,0
172.76,-213.45,0
173.29,-212.92,0
173.55,-212.79,0
173.69,-212.66,0
174.08,-212.53,0
174.35,-212.53,0
174.61,-212.39,0
174.75,-212.26,0
175.14,-212.13,0
175.41,-212,0
175.67,-211.73,0
175.8,-211.73,0
175.94,-211.33,0
176.47,-210.67,0
176.6,-210.54,0
176.6,-210.41,0
176.73,-210.28,0
176.73,-210.14,0
176.99,-210.01,0
177.13,-209.75,0
177.26,-209.75,0
177.39,-209.61,0
177.52,-209.48,0
178.18,-209.22,0
178.32,-209.22,0
178.45,-209.09,0
178.58,-208.82,0
178.71,-208.69,0
178.85,-208.29,0
178.98,-208.16,0
179.24,-207.89,0
179.38,-207.76,0
179.77,-207.63,0
179.77,-207.5,0
179.9,-207.5,0
180.04,-207.37,0
180.3,-207.23,0
180.3,-206.97,0
180.7,-206.57,0
180.83,-206.44,0
180.96,-206.31,0
181.1,-206.18,0
181.36,-206.04,0
181.62,-205.65,0
181.76,-205.51,0
181.89,-205.38,0
182.02,-205.38,0
182.29,-204.85,0
182.55,-204.72,0
182.68,-204.59,0
182.82,-204.46,0
182.95,-204.46,0
183.08,-204.32,0
183.61,-203.93,0
183.61,-203.79,0
184.27,-203.53,0
184.67,-203,0
185.06,-202.21,0
185.46,-201.41,0
185.46,-201.28,0
185.73,-200.88,0
185.73,-200.62,0
185.99,-200.35,0
186.12,-200.22,0
186.39,-199.69,0
186.78,-199.03,0
186.92,-198.9,0
187.05,-198.77,0
187.18,-198.63,0
187.31,-198.37,0
187.45,-198.24,0
187.58,-197.97,0
187.84,-197.71,0
188.11,-197.31,0
188.37,-196.78,0
188.5,-196.25,0
188.9,-195.72,0
188.9,-195.59,0
189.17,-195.06,0
189.3,-194.8,0
189.3,-194.67,0
189.56,-194.27,0
189.69,-193.87,0
189.96,-193.21,0
190.22,-192.68,0
190.36,-192.28,0
190.62,-191.62,0
190.75,-191.36,0
190.89,-190.96,0
190.89,-190.83,0
191.28,-190.3,0
191.41,-190.04,0
191.68,-189.64,0
191.81,-189.37,0
192.08,-188.84,0
192.34,-188.18,0
192.6,-187.79,0
192.74,-187.65,0
192.74,-187.52,0
193,-187.12,0
193.13,-186.86,0
193.27,-186.73,0
193.53,-186.33,0
193.66,-186.07,0
193.8,-186.07,0
194.06,-185.27,0
194.19,-185.14,0
194.19,-185.01,0
194.46,-184.48,0
194.46,-184.35,0
194.59,-184.21,0
194.72,-184.08,0
194.85,-183.82,0
194.85,-183.69,0
195.25,-183.02,0
195.25,-182.89,0
195.38,-182.76,0
195.52,-182.49,0
195.65,-182.49,0
195.91,-181.97,0
196.04,-181.83,0
196.04,-181.7,0
196.31,-181.57,0
196.44,-181.3,0
196.71,-180.77,0
196.71,-180.64,0
197.1,-179.98,0
197.24,-179.85,0
197.24,-179.72,0
197.24,-179.58,0
197.5,-179.45,0
197.5,-179.32,0
197.76,-178.79,0
197.76,-178.66,0
198.03,-178.39,0
198.03,-178.13,0
198.43,-176.67,0
198.43,-176.54,0
198.56,-176.54,0
198.82,-176.01,0
199.09,-175.62,0
199.35,-175.09,0
199.88,-174.56,0
200.15,-174.16,0
200.41,-173.9,0
200.41,-173.76,0
200.67,-173.5,0
200.81,-173.37,0
201.07,-172.84,0
201.2,-172.71,0
201.2,-172.57,0
201.47,-172.18,0
201.6,-172.04,0
201.73,-171.65,0
201.87,-171.65,0
202.13,-171.25,0
202.53,-170.85,0
202.79,-170.46,0
202.92,-170.32,0
203.32,-170.06,0
203.32,-169.93,0
203.45,-169.79,0
203.72,-169.66,0
204.38,-169.4,0
204.64,-169.27,0
204.78,-169.27,0
204.91,-169.27,0
205.44,-168.74,0
206.1,-168.34,0
206.23,-168.21,0
206.76,-167.81,0
207.29,-167.41,0
207.69,-167.02,0
208.08,-166.75,0
208.48,-166.36,0
209.14,-165.96,0
209.41,-165.69,0
209.54,-165.56,0
210.2,-165.16,0
210.6,-164.77,0
210.73,-164.37,0
211.13,-163.97,0
211.39,-163.71,0
211.39,-163.58,0
211.79,-163.05,0
212.05,-162.52,0
212.18,-162.12,0
212.32,-161.99,0
212.58,-161.59,0
212.85,-161.33,0
213.11,-161.06,0
213.37,-160.8,0
213.51,-160.67,0
214.04,-160.4,0
214.04,-160.27,0
214.17,-160.14,0
214.3,-160.01,0
214.57,-159.87,0
214.7,-159.87,0
214.83,-159.74,0
215.09,-159.34,0
215.76,-158.95,0
216.15,-158.42,0
216.55,-158.02,0
216.81,-157.76,0
216.81,-157.62,0
217.21,-157.36,0
217.34,-157.23,0
217.61,-156.96,0
217.74,-156.7,0
218.14,-156.04,0
218.4,-155.77,0
218.67,-155.24,0
218.8,-154.98,0
218.93,-154.98,0
219.06,-154.71,0
219.2,-154.58,0
